"Year","Mean","Min","Max","Type"
2035,9.83060616438355,9.3428602739726,10.0676547945205,"RCP60"
2036,9.84527254098359,9.57004918032787,10.0737459016393,"RCP60"
2037,9.72112397260275,9.14031780821918,10.257597260274,"RCP60"
2038,9.8562883561644,8.93755068493151,10.2680767123288,"RCP60"
2039,10.1158205479452,9.90937808219178,10.2874547945205,"RCP60"
2040,10.114950136612,9.77180054644809,10.4161721311475,"RCP60"
2041,10.0500863013699,9.40262191780822,10.6559890410959,"RCP60"
2042,9.82484657534247,9.48974520547945,9.96412328767123,"RCP60"
2043,10.0653410958904,9.90102191780822,10.2932547945205,"RCP60"
2044,10.018006147541,9.67998633879781,10.2772540983607,"RCP60"
2045,9.81530821917807,9.43271506849315,10.1562630136986,"RCP60"
2046,9.92207534246575,9.66610410958904,10.2298520547945,"RCP60"
2047,9.87362808219177,9.55080273972603,10.2142849315068,"RCP60"
2048,9.56672540983608,9.02400819672131,10.1139672131148,"RCP60"
2049,9.73289726027398,9.43873150684932,9.83972054794521,"RCP60"
2050,9.88793561643836,9.7402602739726,10.0783479452055,"RCP60"
2051,9.76463287671232,9.45378082191781,10.2764821917808,"RCP60"
2052,9.76319945355191,9.46585792349727,9.87606284153006,"RCP60"
2053,9.95207260273972,9.48165753424658,10.233704109589,"RCP60"
2054,9.56718356164384,9.27713424657534,9.75174794520548,"RCP60"
2055,9.67188082191782,9.08949863013699,10.3107863013699,"RCP60"
2056,9.64968579234974,9.11872950819672,10.618762295082,"RCP60"
2057,9.87876232876712,9.76082465753425,10.0129315068493,"RCP60"
2058,9.99253972602739,9.75681917808219,10.1806301369863,"RCP60"
2059,9.8340698630137,9.23514794520548,10.2948383561644,"RCP60"
2060,9.37106625683059,8.81689890710383,10.4639071038251,"RCP60"
2061,9.61351438356166,9.24822739726027,10.2347452054795,"RCP60"
2062,9.89143972602739,9.73120821917808,10.2188136986301,"RCP60"
2063,9.92964109589042,9.42558356164384,10.7354493150685,"RCP60"
2064,9.63789344262296,9.0454043715847,10.0506803278689,"RCP60"
2065,9.22478424657534,8.82942191780822,10.0465287671233,"RCP60"
2066,9.66184383561643,9.10862465753425,10.5749945205479,"RCP60"
2067,9.72567054794522,9.28648767123288,10.1530767123288,"RCP60"
2068,9.46989617486339,9.25265300546448,9.71249453551913,"RCP60"
2069,9.54736232876713,8.81317260273973,9.99629863013699,"RCP60"
2070,9.58835273972604,8.51842739726027,10.0669150684932,"RCP60"
2071,9.81824589041097,9.43952054794521,10.4164164383562,"RCP60"
2072,9.31347336065573,8.92612841530055,10.1466857923497,"RCP60"
2073,9.39023767123288,8.42702739726027,9.90207671232877,"RCP60"
2074,9.36173082191781,9.05617260273973,9.71726301369863,"RCP60"
2075,9.27189520547945,8.78202465753425,9.74088493150685,"RCP60"
2076,9.3451844262295,8.64930327868852,9.90246994535519,"RCP60"
2077,9.1517205479452,8.24017260273973,9.83203835616438,"RCP60"
2078,9.46184520547944,8.94385479452055,10.2478547945205,"RCP60"
2079,9.43185273972603,8.35067397260274,10.0442383561644,"RCP60"
2080,9.5280075136612,9.0984781420765,10.2180218579235,"RCP60"
2081,9.20870616438356,8.63350684931507,9.86957534246575,"RCP60"
2082,9.58844931506849,9.25197808219178,9.79211232876712,"RCP60"
2083,9.33968150684931,8.89346849315069,10.0165315068493,"RCP60"
2084,9.65979781420766,9.30346174863388,10.1933579234973,"RCP60"
2085,9.20530410958904,8.06747671232877,10.0808191780822,"RCP60"
2086,9.35750479452054,8.50094520547945,9.97321917808219,"RCP60"
2087,9.38413219178083,8.43810684931507,10.2436164383562,"RCP60"
2088,9.28895013661202,8.59721584699454,9.64263387978142,"RCP60"
2089,9.26669315068493,8.79001643835617,9.91318904109589,"RCP60"
2090,9.12869863013699,8.25981095890411,9.49702465753425,"RCP60"
2091,9.03204520547945,8.25313150684931,9.89185479452055,"RCP60"
2092,9.09125204918033,8.67857923497268,9.88619398907104,"RCP60"
2093,9.24506027397261,8.49620547945205,10.1775561643836,"RCP60"
2094,9.31177671232876,8.75956712328767,9.83796438356164,"RCP60"
2095,9.19627260273973,8.40304109589041,9.68604657534247,"RCP60"
2096,9.23346994535519,8.70057650273224,9.71230601092896,"RCP60"
2097,9.47472465753424,8.7228,10.1871315068493,"RCP60"
2098,9.5056705479452,8.12799452054795,10.3768630136986,"RCP60"
2099,8.91809178082192,7.91850410958904,10.4485397260274,"RCP60"
