"Year","Mean","Min","Max","Type"
2035,10.0573506849315,9.80215616438356,10.3302821917808,"RCP26"
2036,9.7756092896175,9.41875136612022,10.0254672131148,"RCP26"
2037,9.96671712328766,9.52316712328767,10.2077534246575,"RCP26"
2038,9.83382465753424,9.53418904109589,10.5621917808219,"RCP26"
2039,9.91041643835617,9.77491506849315,10.0150602739726,"RCP26"
2040,10.0850765027322,9.79633879781421,10.5712568306011,"RCP26"
2041,9.8255397260274,9.68817808219178,9.90129315068493,"RCP26"
2042,9.89782260273973,9.29074246575342,10.2639780821918,"RCP26"
2043,10.0843232876712,9.68001643835616,10.4712931506849,"RCP26"
2044,9.93867964480875,9.64560655737705,10.1113715846995,"RCP26"
2045,9.85130890410959,9.66903287671233,10.0317698630137,"RCP26"
2046,9.99539383561643,9.79007671232877,10.2315917808219,"RCP26"
2047,9.62720684931507,9.0276904109589,9.99525479452055,"RCP26"
2048,9.86914344262296,9.41398633879781,10.2122841530055,"RCP26"
2049,9.67843424657534,8.92852054794521,10.2626931506849,"RCP26"
2050,9.80118561643835,9.52005479452055,10.0547835616438,"RCP26"
2051,9.99666643835618,9.7260904109589,10.4052465753425,"RCP26"
2052,9.86760109289617,9.71287158469945,10.0284945355191,"RCP26"
2053,9.84386232876713,9.58965205479452,10.2789753424658,"RCP26"
2054,9.8140294520548,9.4544301369863,10.0925260273973,"RCP26"
2055,9.82996369863013,9.38947123287671,10.2115917808219,"RCP26"
2056,9.81061202185792,9.71404371584699,9.91076229508197,"RCP26"
2057,9.90582397260276,9.37187123287671,10.3508767123288,"RCP26"
2058,9.6913801369863,9.43856164383562,9.85975342465753,"RCP26"
2059,9.78013013698631,9.44601917808219,10.4724876712329,"RCP26"
2060,9.8231325136612,9.11558469945355,10.3418087431694,"RCP26"
2061,9.56182602739726,9.0435698630137,9.90346575342466,"RCP26"
2062,9.41087671232876,8.69745479452055,9.91496438356164,"RCP26"
2063,9.66232123287674,8.93296164383562,10.1237863013699,"RCP26"
2064,9.95848224043717,9.54945901639344,10.436631147541,"RCP26"
2065,9.74711643835617,9.19723561643836,10.2792931506849,"RCP26"
2066,9.8208794520548,9.4163698630137,10.1314794520548,"RCP26"
2067,9.75678630136985,9.26885479452055,10.5255342465753,"RCP26"
2068,9.63805942622951,9.297543715847,10.2517295081967,"RCP26"
2069,10.0829452054795,9.82271506849315,10.4985397260274,"RCP26"
2070,9.72233561643836,9.32176438356164,10.2894465753425,"RCP26"
2071,9.7772904109589,9.29585479452055,10.2830602739726,"RCP26"
2072,9.7801393442623,9.22078415300546,10.612131147541,"RCP26"
2073,9.74877602739726,8.85085753424658,10.5783726027397,"RCP26"
2074,9.77063698630137,9.62138082191781,10.0432301369863,"RCP26"
2075,9.88589109589041,9.59043287671233,10.2318136986301,"RCP26"
2076,9.7944781420765,9.6451393442623,10.0862295081967,"RCP26"
2077,9.9667897260274,9.65905479452055,10.4135589041096,"RCP26"
2078,9.76695273972602,9.37794246575342,10.0587917808219,"RCP26"
2079,10.0181061643836,9.87523287671233,10.1317808219178,"RCP26"
2080,9.97064549180328,9.55635245901639,10.3091448087432,"RCP26"
2081,9.95987465753425,9.41486301369863,10.3064219178082,"RCP26"
2082,9.65884178082192,8.93704931506849,10.211797260274,"RCP26"
2083,9.85060684931507,9.16170684931507,10.2545890410959,"RCP26"
2084,9.74209767759563,9.18781967213115,10.2380519125683,"RCP26"
2085,9.49284520547945,8.92101369863014,10.1128794520548,"RCP26"
2086,9.87288493150685,9.55987397260274,10.1964273972603,"RCP26"
2087,9.88826027397259,9.65870136986301,10.056202739726,"RCP26"
2088,9.75606420765026,9.57810109289617,10.2182459016393,"RCP26"
2089,9.94750821917809,9.43079178082192,10.3172493150685,"RCP26"
2090,9.64987191780822,9.40184931506849,9.89333150684931,"RCP26"
2091,10.0938493150685,9.7907397260274,10.3509287671233,"RCP26"
2092,10.0044692622951,9.68048633879781,10.629349726776,"RCP26"
2093,9.72352397260273,9.11646301369863,10.2042931506849,"RCP26"
2094,9.87561643835615,9.54791506849315,10.2155808219178,"RCP26"
2095,9.68695410958904,9.25587945205479,10.3939808219178,"RCP26"
2096,9.79543306010928,9.52334153005464,10.1699945355191,"RCP26"
2097,9.61622739726025,8.80795068493151,10.2559643835616,"RCP26"
2098,9.70054520547945,9.12550684931507,10.2054794520548,"RCP26"
2099,9.25922808219178,8.82506301369863,10.2652520547945,"RCP26"
