"Year","Mean","Min","Max","Type"
2081,12.2305890410959,10.8700547945205,13.0708767123288,"Current withdrawal"
2082,11.8883424657534,9.94832876712329,13.3525479452055,"Current withdrawal"
2083,12.0258150684932,9.87317808219178,13.3960547945205,"Current withdrawal"
2084,12.2751707650273,11.5228961748634,13.2137158469945,"Current withdrawal"
2085,11.9836301369863,10.2647671232877,13.0352876712329,"Current withdrawal"
2086,11.9954931506849,9.75698630136986,13.4815616438356,"Current withdrawal"
2087,12.4044246575342,10.0788493150685,13.5775342465753,"Current withdrawal"
2088,12.3485450819672,10.6793989071038,13.9447267759563,"Current withdrawal"
2089,12.5642260273973,11.4848767123288,13.0779452054795,"Current withdrawal"
2090,12.1841369863014,11.2223561643836,12.8488219178082,"Current withdrawal"
2091,13.0987054794521,11.3050136986301,14.3272602739726,"Current withdrawal"
2092,12.7267008196721,10.9866666666667,13.6391803278689,"Current withdrawal"
2093,12.3671575342466,10.9963835616438,13.7412602739726,"Current withdrawal"
2094,11.8087191780822,9.16630136986301,13.118301369863,"Current withdrawal"
2095,12.6970205479452,10.4942739726027,13.6932602739726,"Current withdrawal"
2096,12.645218579235,10.5810928961749,14.0486338797814,"Current withdrawal"
2097,12.7078287671233,10.4055342465753,13.9866301369863,"Current withdrawal"
2098,12.531595890411,9.57443835616438,13.962602739726,"Current withdrawal"
2099,12.839301369863,10.2392602739726,14.1982191780822,"Current withdrawal"
2006,9.53752739726027,8.95701369863014,10.1073424657534,"Surface withdrawal"
2007,9.10255479452055,7.99939726027397,9.93512328767123,"Surface withdrawal"
2008,9.51235655737705,9.12693989071038,9.88459016393443,"Surface withdrawal"
2009,9.56073287671233,8.55079452054795,10.6467945205479,"Surface withdrawal"
2010,10.0139589041096,9.81005479452055,10.2189589041096,"Surface withdrawal"
2011,9.71094520547945,9.30928767123288,10.2904109589041,"Surface withdrawal"
2012,9.96712431693989,9.34554644808743,10.4489344262295,"Surface withdrawal"
2013,9.24236301369863,8.54720547945205,9.79290410958904,"Surface withdrawal"
2014,10.1150273972603,9.67865753424658,10.874,"Surface withdrawal"
2015,9.93763698630137,9.7226301369863,10.2912054794521,"Surface withdrawal"
2016,10.2237021857923,9.87887978142077,10.7841530054645,"Surface withdrawal"
2017,10.0611780821918,9.41668493150685,10.7418082191781,"Surface withdrawal"
2018,10.2218287671233,9.0373698630137,10.8280547945205,"Surface withdrawal"
2019,10.0831506849315,9.32627397260274,11.0057534246575,"Surface withdrawal"
2020,9.97498633879781,9.00284153005465,11.082131147541,"Surface withdrawal"
2021,10.8855342465753,10.4810410958904,11.6399452054795,"Surface withdrawal"
2022,10.1035479452055,9.87095890410959,10.5158082191781,"Surface withdrawal"
2023,10.2492054794521,9.70320547945206,10.6300821917808,"Surface withdrawal"
2024,10.0874863387978,9.23592896174863,11.1381420765027,"Surface withdrawal"
2025,10.352,9.84830136986301,10.8387397260274,"Surface withdrawal"
2026,9.77361643835616,9.29216438356164,10.1328219178082,"Surface withdrawal"
2027,9.70367808219178,9.41372602739726,9.85619178082192,"Surface withdrawal"
2028,10.2389480874317,8.8572131147541,11.3536612021858,"Surface withdrawal"
2029,9.95769863013699,9.28712328767123,10.7735890410959,"Surface withdrawal"
2030,10.2373767123288,9.87827397260274,10.6263287671233,"Surface withdrawal"
2031,10.0021849315069,9.39106849315069,10.6095890410959,"Surface withdrawal"
2032,10.254412568306,9.71448087431694,10.8445081967213,"Surface withdrawal"
2033,9.50624657534247,9.29186301369863,9.72345205479452,"Surface withdrawal"
2034,9.97191095890411,9.6967397260274,10.4835342465753,"Surface withdrawal"
2035,10.146102739726,9.34969863013699,11.5628219178082,"Surface withdrawal"
2036,9.86857240437158,8.97789617486339,10.7368852459016,"Surface withdrawal"
2037,10.3636780821918,10.0858904109589,10.7955616438356,"Surface withdrawal"
2038,10.6083356164384,9.74728767123288,11.1944931506849,"Surface withdrawal"
2039,10.4143698630137,9.90624657534247,10.9454246575342,"Surface withdrawal"
2040,10.5319672131148,9.84360655737705,11.2377595628415,"Surface withdrawal"
2041,10.8609863013699,9.70890410958904,11.4692328767123,"Surface withdrawal"
2042,10.3692739726027,9.96238356164384,11.1109589041096,"Surface withdrawal"
2043,10.8714452054795,9.63991780821918,11.7721095890411,"Surface withdrawal"
2044,10.3406420765027,9.58510928961749,10.7631420765027,"Surface withdrawal"
2045,10.3768287671233,9.54054794520548,11.2495616438356,"Surface withdrawal"
2046,10.4411301369863,9.94671232876712,10.816602739726,"Surface withdrawal"
